2024-05-28 20:52:51, 28.1, 11.7, 8.3, 1.8, 8.9, 8.2
2024-05-28 20:52:53, 28.1, 11.8, 8.3, 1.8, 8.9, 8.2
2024-05-28 20:52:56, 28.1, 12.2, 8.3, 1.8, 8.9, 8.2
2024-05-28 20:52:58, 28.1, 11.8, 8.3, 1.8, 8.9, 8.2
2024-05-28 20:53:00, 28.1, 11.3, 8.3, 1.8, 8.9, 8.2
2024-05-28 20:53:02, 28.1, 11.5, 8.3, 1.8, 8.9, 8.2
2024-05-28 20:53:04, 28.1, 11.3, 8.3, 1.8, 8.9, 8.2
2024-05-28 20:53:06, 28.1, 12.2, 8.3, 1.8, 8.9, 8.2
2024-05-28 20:53:08, 28.1, 11.8, 8.3, 1.8, 8.9, 8.2
2024-05-28 20:53:10, 28.1, 11.7, 8.3, 1.8, 8.9, 8.2
2024-05-28 20:53:12, 28.1, 12.0, 8.3, 1.8, 8.9, 8.2
2024-05-28 20:53:15, 28.1, 12.0, 8.3, 1.8, 8.9, 8.2
2024-05-28 20:53:17, 28.1, 12.2, 8.3, 1.8, 8.9, 8.2
2024-05-28 20:53:19, 28.1, 12.8, 8.3, 1.8, 8.9, 8.2
2024-05-28 20:53:21, 28.1, 11.8, 8.3, 1.8, 8.9, 8.2
2024-05-28 20:53:23, 28.1, 12.4, 8.3, 1.8, 8.9, 8.2
2024-05-28 20:53:25, 28.1, 12.4, 8.3, 1.8, 8.9, 8.2
2024-05-28 20:53:27, 28.1, 11.3, 8.3, 1.8, 8.9, 8.2
2024-05-28 20:53:30, 28.1, 11.6, 8.3, 1.8, 8.9, 8.2
2024-05-28 20:53:32, 28.1, 12.5, 8.3, 1.8, 8.9, 8.2
2024-05-28 20:53:34, 28.1, 12.3, 8.3, 1.8, 8.9, 8.2
2024-05-28 20:53:36, 28.1, 12.2, 8.3, 1.8, 8.9, 8.2
2024-05-28 20:53:38, 28.1, 12.2, 8.3, 1.8, 8.9, 8.2
2024-05-28 20:53:40, 28.1, 12.2, 8.3, 1.8, 8.9, 8.2
2024-05-28 20:53:42, 28.1, 12.2, 8.3, 1.8, 8.9, 8.2
2024-05-28 20:53:44, 28.1, 12.2, 8.3, 1.8, 8.9, 8.2
2024-05-28 20:53:47, 28.1, 12.2, 8.3, 1.8, 8.9, 8.2
2024-05-28 20:53:49, 28.1, 12.2, 8.3, 1.8, 8.9, 8.2
2024-05-28 20:53:51, 28.1, 11.8, 8.3, 1.8, 8.9, 8.2
2024-05-28 20:53:53, 28.1, 11.3, 8.3, 1.8, 8.9, 8.2
2024-05-28 20:53:55, 28.1, 12.2, 8.3, 1.8, 8.9, 8.2
2024-05-28 20:53:57, 28.1, 12.2, 8.3, 1.8, 8.9, 8.2
2024-05-28 20:53:59, 28.1, 13.0, 8.3, 1.8, 8.9, 8.2
2024-05-28 20:54:01, 28.1, 12.0, 8.3, 1.8, 8.9, 8.2
2024-05-28 20:54:03, 28.1, 11.2, 8.3, 1.8, 8.9, 8.2
2024-05-28 20:54:06, 28.1, 11.5, 8.3, 1.8, 8.9, 8.2
2024-05-28 20:54:08, 28.1, 12.3, 8.3, 1.8, 8.9, 8.2
2024-05-28 20:54:10, 28.1, 12.5, 8.3, 1.8, 8.9, 8.2
2024-05-28 20:54:16, 28.1, 11.3, 8.3, 1.8, 8.9, 8.2
2024-05-28 20:54:18, 28.1, 11.7, 8.3, 1.8, 8.9, 8.2
2024-05-28 20:54:20, 28.1, 13.1, 8.3, 1.8, 8.9, 8.2
2024-05-28 20:54:22, 28.1, 11.6, 8.3, 1.8, 8.9, 8.2
2024-05-28 20:54:24, 28.1, 11.6, 8.3, 1.8, 8.9, 8.2
2024-05-28 20:54:26, 28.1, 11.5, 8.3, 1.8, 8.9, 8.2
2024-05-28 20:54:28, 28.1, 12.2, 8.3, 1.8, 8.9, 8.2
2024-05-28 20:54:31, 28.1, 12.1, 8.3, 1.8, 8.9, 8.2
2024-05-28 20:54:33, 28.1, 12.2, 8.2, 1.8, 8.9, 8.2
2024-05-28 20:54:35, 28.1, 12.4, 8.2, 1.8, 8.9, 8.2
2024-05-28 20:54:37, 28.1, 11.6, 8.2, 1.8, 8.9, 8.2
2024-05-28 20:54:39, 28.1, 11.6, 8.2, 1.8, 8.9, 8.2
2024-05-28 20:54:41, 28.1, 12.2, 8.2, 1.8, 8.9, 8.2
2024-05-28 20:54:43, 28.1, 10.4, 8.2, 1.8, 8.9, 8.2
2024-05-28 20:54:45, 28.1, 9.5, 8.1, 1.8, 8.9, 8.2
2024-05-28 20:54:48, 28.1, 9.6, 8.1, 1.4, 7.8, 7.1
2024-05-28 20:54:50, 28.1, 8.9, 7.9, 0.9, 6.8, 6.0
2024-05-28 20:54:52, 28.1, 2.1, 7.9, 0.0, 0.0, 0.0
2024-05-28 20:54:54, 27.8, 0.0, 8.2, 0.0, 0.0, 0.0
